.geo,LST,NDVI,NDBI,Albedo,Elevation,Population,LULC,AirTemp,dewPoint,WindSpeed,Rainfall,WaterDistance,BuiltupDensity
"{""type"":""Point"",""coordinates"":[77.14719542203686,28.58332093311261]}",38.86733687000003,0.23007438894792773,-0.04021880612261711,12754.666666666666,246,59.58150863647461,50,29.48856291159609,,0.800208678714508,641.1612820029259,3485,6
"{""type"":""Point"",""coordinates"":[77.1946111637216,28.536878129401327]}",35.46811597999999,0.6858173744102137,-0.13171103417430052,11579.916666666666,234,90.04573059082031,10,29.297527791117602,,0.7866243703188661,671.2903681211174,8210,2
"{""type"":""Point"",""coordinates"":[77.10359048588276,28.766172593539036]}",36.73278338,0.4894754426996325,-0.08740761065285614,11618.666666666666,221,17.910863876342773,60,29.49730457683188,,0.9355006302638761,759.1349813146517,1865,2
"{""type"":""Point"",""coordinates"":[77.28193703761407,28.97523006292988]}",34.71444257000002,0.24732407196538375,-0.06481366072541443,12609.583333333334,225,26.339338302612305,40,29.18405874063683,,1.0889018500749688,827.563648974523,164,2
"{""type"":""Point"",""coordinates"":[77.10725354116568,28.747923460319655]}",42.30073795999999,0.21963562753036436,-0.024170303215729216,13250.5,216,119.49617004394531,50,29.506095427907894,,0.8656984199962716,724.9800134077668,1090,5
"{""type"":""Point"",""coordinates"":[77.2480081598153,28.607477097855966]}",36.06626948000002,0.5093733261917515,-0.11313104891446508,11955.833333333334,211,19.191638946533203,10,29.395001606364872,,0.8480864482383883,728.4789969921112,45,2
"{""type"":""Point"",""coordinates"":[76.98868560124451,28.614383229814184]}",40.78826411,0.08195516354281514,0.024070306778419724,13563.833333333334,217,182.60203552246094,50,29.6416739607032,,0.7586378668803309,627.060769725591,4210,5
"{""type"":""Point"",""coordinates"":[77.26184299486867,28.445519329816534]}",36.578972480000004,0.6294697903822442,-0.09095562593978948,11847.333333333334,260,10.458714485168457,20,29.447683218372617,,0.7843111083649769,639.8846745024756,5,2
"{""type"":""Point"",""coordinates"":[77.39150352254852,28.405073838423668]}",39.10488926000005,0.49008115419296666,-0.09155010318734236,13329.333333333334,203,11.353781700134277,40,29.494703093029216,,0.8274036985607861,633.2429181147997,1417,2
"{""type"":""Point"",""coordinates"":[76.9090440537775,28.834022412364604]}",41.31122117000001,0.14435229067930488,0.032620540326346925,14601.75,222,1.9807510375976562,40,29.54948449326963,,0.827333554449325,666.2033064160496,873,2
"{""type"":""Point"",""coordinates"":[77.02309453828373,28.999350232192814]}",40.458425180000006,0.13525917926565875,0.012183195478128264,13138.916666666666,216,46.29240036010742,50,29.41537348708829,,0.98802609376292,714.602982070297,7829,5
"{""type"":""Point"",""coordinates"":[77.0843354130506,28.871406963315682]}",38.89809905000004,0.18337514999454566,-0.015224358974358974,13617.333333333334,216,20.019329071044922,40,29.454567447424836,,0.9802558352608557,756.6111499844119,986,2
"{""type"":""Point"",""coordinates"":[77.1849188562001,28.826902269000566]}",36.397817420000024,0.39123630672926446,-0.053771886761577486,12667.833333333334,212,27.55699348449707,40,29.43734524905028,,0.983077625890405,783.6257950719446,2306,2
"{""type"":""Point"",""coordinates"":[77.19262166254612,28.727963958088758]}",40.46013419000002,0.09703323667187151,-0.008562387541105665,13747.416666666666,211,86.76371002197266,50,29.41987086145872,,0.9152883168635729,769.7741699758917,565,2
"{""type"":""Point"",""coordinates"":[76.81900150779919,28.947525508453417]}",37.771861460000025,0.6406663141195135,-0.1014699497612107,12615.0,223,1.9162533283233643,10,29.558244938553514,,0.8495212163213028,616.814490782097,1220,2
"{""type"":""Point"",""coordinates"":[77.26905582256234,28.661461167557146]}",41.04632462000001,0.07573016283277333,0.016201098263924418,13163.833333333334,212,420.39947509765625,50,29.39054268637858,,0.9437775457285515,716.0052737463266,416,6
"{""type"":""Point"",""coordinates"":[76.94204445734084,28.469512585274966]}",43.10397266000001,0.1859452736318408,0.020936505444633147,14437.833333333334,216,6.045987129211426,40,29.777565494299836,,0.6778136236904126,585.1050179060421,2600,2
"{""type"":""Point"",""coordinates"":[77.2801911110038,28.633979126798405]}",40.328540420000024,0.05611510791366906,0.01012846649192635,13916.5,211,314.35809326171875,50,29.38691187708372,,0.8781144679887717,690.1044398583472,538,6
"{""type"":""Point"",""coordinates"":[77.2696397423396,28.400935312672193]}",41.80854308000005,0.2432201580183643,-0.01834694623918079,13346.333333333334,213,76.14810943603516,60,29.447683218372617,,0.7843111083649769,639.8846745024756,196,3
"{""type"":""Point"",""coordinates"":[76.92317686152526,28.8363105770332]}",37.86756602000003,0.46576433121019106,-0.035880065236482246,12826.833333333334,217,2.1453936100006104,10,29.54948449326963,,0.827333554449325,666.2033064160496,106,2
"{""type"":""Point"",""coordinates"":[77.39190529197398,28.47934196822768]}",38.39735912000003,0.3671497584541063,-0.062240160228203806,12962.5,200,10.091072082519531,50,29.443236818418427,,0.8661547304951221,668.1614555679262,328,2
"{""type"":""Point"",""coordinates"":[76.95104987859719,28.43091202179209]}",40.71990371000004,0.12445652173913044,-0.001859037992960924,12254.75,214,36.43683624267578,50,29.519200324313545,,0.6720295344717836,545.415631045233,10280,2
"{""type"":""Point"",""coordinates"":[77.35926634985336,28.469218662183167]}",41.620551980000016,0.3385529157667387,0.00992195535120092,13387.166666666666,203,10.216355323791504,40,29.443236818418427,,0.8661547304951221,668.1614555679262,549,2
"{""type"":""Point"",""coordinates"":[77.25790928294964,28.827643517597316]}",38.21107703000001,0.3420404139970429,-0.026743788288708523,13056.833333333334,209,6.9125590324401855,40,29.34735394152966,,1.0123869247814903,762.8977924920619,146,2
"{""type"":""Point"",""coordinates"":[77.25393617913765,28.716372662453818]}",37.34631797000003,0.47586206896551725,-0.0720548732070754,12122.75,213,317.1129455566406,10,29.39054268637858,,0.9437775457285515,761.6876927688718,128,2
"{""type"":""Point"",""coordinates"":[77.27482078470467,28.72948953316473]}",39.50479760000002,0.048486472006429145,0.004983710486924364,12856.666666666666,207,798.5798950195312,50,29.39054268637858,,0.9437775457285515,761.6876927688718,1570,5
"{""type"":""Point"",""coordinates"":[77.38057270655268,28.813410047929317]}",38.42470328000002,0.1471558120362737,-1.7085255424568598E-4,14186.666666666666,216,2.2572193145751953,40,29.264820101671603,,1.0352820182969376,817.1857734378427,772,2
"{""type"":""Point"",""coordinates"":[77.2183088556338,28.502919535836412]}",37.94276246000004,0.46572934973637964,-0.07993791230112533,12418.666666666666,238,147.359375,50,29.297527791117602,,0.7866243703188661,677.5225578034297,4145,3
"{""type"":""Point"",""coordinates"":[77.10560933467941,28.541618638584477]}",44.906978210000034,0.3615285530270502,-0.03444767441860465,13566.333333333334,233,32.87348556518555,50,29.417867656330486,,0.748679270676576,654.4748678281903,925,2
"{""type"":""Point"",""coordinates"":[76.80033335334993,28.480311029752283]}",44.61473750000005,0.25479950017039643,0.005307005840671232,13594.833333333334,212,3.579716205596924,40,29.781289309547105,,0.6654794084412096,600.3767738121327,520,2
"{""type"":""Point"",""coordinates"":[76.91053995146247,28.532555731714154]}",41.567572670000004,0.3953922789539228,0.01658302421994327,13160.833333333334,209,19.583349227905273,40,29.777565494299836,,0.6778136236904126,617.8680952601135,544,2
"{""type"":""Point"",""coordinates"":[77.3796825857066,28.90075041220043]}",37.983778700000016,0.28574760905061813,-0.005693147992948588,14195.666666666666,217,2.1390223503112793,40,29.19933586260339,,1.067523422834954,841.1864972691983,1810,2
"{""type"":""Point"",""coordinates"":[76.97470756009106,28.4578857265209]}",43.175751080000055,0.12775865559829924,-0.03863240679594165,13744.0,215,29.41954803466797,50,29.627155194963734,,0.7123027819450746,587.2339126833596,650,4
"{""type"":""Point"",""coordinates"":[76.85412260323122,28.992293046739103]}",39.61759226000004,0.20734363655222487,-0.02204272021388549,14503.333333333334,222,1.70276939868927,40,29.45888059846652,,0.9596280925252278,612.4165415205061,4328,2
"{""type"":""Point"",""coordinates"":[76.81203900583803,28.79163524230057]}",40.33879448000005,0.14857660195151393,-0.006372021298262969,14226.0,218,1.796678900718689,40,29.59335468557731,,0.7958535156002908,607.4592694602907,2557,2
"{""type"":""Point"",""coordinates"":[77.12575780322608,28.473543263626627]}",39.74234998999998,0.1779262558772581,1.597393054534999E-4,13580.5,267,85.53435516357422,50,29.417867656330486,,0.748679270676576,660.538053491314,2425,4
"{""type"":""Point"",""coordinates"":[76.87672235545415,28.729963776190047]}",42.09223874000003,0.1234747565207657,-6.436889226988121E-4,14169.0,216,11.669342041015625,40,29.60546245085891,,0.7732941245550061,633.4005836881697,98,2
"{""type"":""Point"",""coordinates"":[76.85210369565905,28.64108775596061]}",37.31555579000002,0.2829506418369192,-0.042997903974612624,11144.333333333334,207,2.5211575031280518,40,29.71709552806817,,0.7234705111502765,601.9743723683059,2,2
"{""type"":""Point"",""coordinates"":[76.97741834643949,28.636151369243805]}",43.76023250000003,0.3422977117244633,-0.04502541757443718,13550.0,211,69.81655883789062,40,29.6416739607032,,0.7586378668803309,627.060769725591,5602,2
"{""type"":""Point"",""coordinates"":[77.22432249086877,28.88663509446965]}",41.719674560000044,0.15102925243770315,0.0224444913084084,14257.0,209,2.7452876567840576,60,29.395102660909288,,1.029567273669195,858.6215488398448,18,2
"{""type"":""Point"",""coordinates"":[77.37975195926144,28.719049982285096]}",38.08290127999999,0.18882042253521128,-0.05967165444962743,13169.5,207,15.106712341308594,40,29.323520271944062,,0.972254237018514,803.5179261937737,689,2
"{""type"":""Point"",""coordinates"":[77.22550709116474,28.78647429857988]}",37.768443440000055,0.3407177669472751,-0.025065797719012406,13039.083333333334,209,7.874846458435059,40,29.43734524905028,,0.983077625890405,829.3012994048186,26,2
"{""type"":""Point"",""coordinates"":[77.38193279335663,28.705259925768015]}",36.63366080000003,0.3059292476332835,-0.025569340089696545,13643.333333333334,207,20.984106063842773,40,29.323520271944062,,0.972254237018514,803.5179261937737,442,2
"{""type"":""Point"",""coordinates"":[76.89348872881668,28.46086249446663]}",40.24821695000003,0.5110274341043571,-0.03923088388731555,12881.333333333334,212,3.8684446811676025,40,29.777565494299836,,0.6778136236904126,583.1291668582066,9,2
"{""type"":""Point"",""coordinates"":[77.01826720306647,28.52158051661285]}",42.21186943999999,0.1651705565529623,0.008998875140607425,14974.916666666666,211,32.925899505615234,60,29.627155194963734,,0.7123027819450746,618.9964118003845,356,2
"{""type"":""Point"",""coordinates"":[77.25260255288306,28.50079346735101]}",40.17643853000004,0.1145385587863464,0.0025512303514114063,13409.083333333334,243,105.00959014892578,50,29.37837679237674,,0.8260942800860396,655.8270631227642,2132,5
"{""type"":""Point"",""coordinates"":[76.88244234974921,28.42022499033904]}",45.84522470000002,0.14595446930127132,0.05464921203154516,15659.166666666666,217,4.864319324493408,40,29.656255326602945,,0.6412298160076573,548.743332944701,1165,2
"{""type"":""Point"",""coordinates"":[77.01097535326367,28.67423147063323]}",40.161057440000036,0.3971554918130752,-0.004231927053793464,13794.583333333334,212,37.51020812988281,40,29.57816699241107,,0.8131034122325186,639.5466024205089,104,2
"{""type"":""Point"",""coordinates"":[77.21890979763499,28.867756443605185]}",36.27989573000002,0.2183794466403162,-0.026075578678463503,13376.416666666666,213,2.3900718688964844,40,29.395102660909288,,1.029567273669195,858.6215488398448,34,2
"{""type"":""Point"",""coordinates"":[77.00409439128835,28.819636039358294]}",37.524055009999984,0.19972748949699104,-0.02705641153081511,13208.25,225,17.35197639465332,40,29.52325592041018,,0.8770010484505348,690.151168438606,2797,2
"{""type"":""Point"",""coordinates"":[76.84947804722874,28.882788285873616]}",41.46332305999999,0.08128049506128764,0.001524794484221692,13253.333333333334,222,2.254262685775757,60,29.558244938553514,,0.8495212163213028,615.0658149421215,466,2
"{""type"":""Point"",""coordinates"":[76.98811718575729,28.52409714226152]}",40.21403674999999,0.5120711562897078,-0.06373127835435959,13055.0,212,28.013813018798828,10,29.627155194963734,,0.7123027819450746,634.1729851961136,37,2
"{""type"":""Point"",""coordinates"":[77.07835835176495,28.640864822609224]}",39.304843430000005,0.4430727023319616,-0.062098746014269984,13631.333333333334,215,264.9505615234375,30,29.48856291159609,,0.800208678714508,672.7797542698681,1210,2
"{""type"":""Point"",""coordinates"":[77.17193251637754,28.41813116386705]}",40.15251239000003,0.4589003810560697,-0.043021832936175695,12241.916666666666,292,16.262027740478516,20,29.383133510268237,,0.7400074909550556,675.0470226651262,986,2
"{""type"":""Point"",""coordinates"":[77.27464317980316,28.989503206150182]}",35.70395936,0.5748051616200333,-0.06665856289790771,12914.0,226,10.671337127685547,40,29.18405874063683,,1.0889018500749688,827.563648974523,425,2
"{""type"":""Point"",""coordinates"":[77.21570342569622,28.407260834640883]}",36.63366080000003,0.36470588235294116,-0.04562970212245397,12500.833333333334,290,10.893857955932617,20,29.383133510268237,,0.7400074909550556,673.5018959966552,106,2
"{""type"":""Point"",""coordinates"":[77.34486313782595,28.46116788850519]}",34.29573512000002,0.7044592030360531,-0.1510533393097266,11670.666666666666,199,12.369658470153809,40,29.37837679237674,,0.8260942800860396,652.4586846940219,2225,2
"{""type"":""Point"",""coordinates"":[77.37392645288145,28.790763520666015]}",39.22110194000004,0.23759191176470587,-0.041231929604022624,13039.833333333334,221,2.2701714038848877,40,29.264820101671603,,1.0352820182969376,807.6676713582128,1700,2
"{""type"":""Point"",""coordinates"":[77.22486968152249,28.880686470103125]}",38.87417291000003,0.25263415829453567,0.004698780184217078,13626.833333333334,210,2.377938985824585,40,29.395102660909288,,1.029567273669195,858.6215488398448,4,2
"{""type"":""Point"",""coordinates"":[77.07390335902495,28.616284628343983]}",40.289233190000004,0.042537125597785046,0.0175343394946583,13258.416666666666,215,206.24334716796875,50,29.48856291159609,,0.800208678714508,672.7797542698681,2740,5
"{""type"":""Point"",""coordinates"":[77.03792072476732,28.603295959656425]}",39.17324966000001,0.11765975820379966,-0.008728327119947926,14249.666666666666,215,104.25789642333984,50,29.6416739607032,,0.7586378668803309,625.0702165737748,1730,4
"{""type"":""Point"",""coordinates"":[76.8825360641809,28.510208503221186]}",42.43062272000003,0.11894459102902374,-0.02669553762056904,13375.166666666666,210,9.651296615600586,40,29.777565494299836,,0.6778136236904126,599.0868396908045,233,2
"{""type"":""Point"",""coordinates"":[77.19264795570454,28.483536458794823]}",37.48987481000006,0.23968918111177526,-0.059934001248625024,13584.75,267,103.35340881347656,40,29.297527791117602,,0.7866243703188661,710.8417469062324,3042,2
"{""type"":""Point"",""coordinates"":[77.38063079995355,28.54464816484418]}",39.85001762000002,0.18697282099343954,0.016631236713767664,13992.833333333334,202,56.53437805175781,40,29.443236818418427,,0.8661547304951221,681.69528093189,8276,2
"{""type"":""Point"",""coordinates"":[77.27929841132777,28.979031133538257]}",34.97763011000001,0.278030303030303,-0.01311904544486044,13355.333333333334,225,10.459107398986816,40,29.18405874063683,,1.0889018500749688,827.563648974523,256,2
"{""type"":""Point"",""coordinates"":[77.20307200825854,28.837865483504544]}",37.04895023000006,0.2448092708836311,-0.025858454083772072,13298.333333333334,210,3.9210751056671143,40,29.43734524905028,,0.983077625890405,859.2264043786563,377,2
"{""type"":""Point"",""coordinates"":[77.38673522404471,28.58038594582476]}",41.41547078000002,0.12229140722291407,-0.0018388876342871892,13456.0,206,42.78646469116211,50,29.380609829521916,,0.9157010326165149,689.0155186988413,17210,2
"{""type"":""Point"",""coordinates"":[76.92855197465762,28.81508198151769]}",41.93159179999998,0.1487148714871487,0.04102158435981467,14855.166666666666,218,2.5659523010253906,40,29.54948449326963,,0.827333554449325,666.2033064160496,580,2
"{""type"":""Point"",""coordinates"":[77.15568956063082,28.981176116161596]}",39.26040917,0.07128761716822891,0.02182845403184386,13674.916666666666,218,11.438638687133789,50,29.30278888744317,,1.0734279896667425,816.8868326018564,7618,5
"{""type"":""Point"",""coordinates"":[77.2027717451663,28.728278963939903]}",37.87782007999999,0.44846796657381616,-0.06828757203167853,12873.75,207,170.03005981445312,40,29.41987086145872,,0.9152883168635729,799.2617366053164,49,6
"{""type"":""Point"",""coordinates"":[77.16810176569881,28.645148122054007]}",40.48235132000002,0.1763717805151176,-0.008014899065482722,13136.916666666666,229,114.97595977783203,50,29.395001606364872,,0.8480864482383883,707.9750026986003,5840,6
"{""type"":""Point"",""coordinates"":[77.16371279042926,28.733093956853246]}",39.37320383000002,0.07129199672220704,-0.00924313943679667,12470.666666666666,213,220.23988342285156,50,29.41987086145872,,0.9152883168635729,769.7741699758917,680,6
"{""type"":""Point"",""coordinates"":[76.86123203263075,28.92389749787229]}",38.91348014000005,0.1396875707493774,0.01952104276184328,13597.666666666666,217,2.049551486968994,40,29.506327942788857,,0.8864319707936228,657.8572924993932,1588,2
"{""type"":""Point"",""coordinates"":[77.30715234925194,28.514837030050202]}",38.74941518000003,0.6346644010195412,-0.10466053862280278,11990.166666666666,210,149.74208068847656,10,29.37837679237674,,0.8260942800860396,648.6308580338955,250,2
"{""type"":""Point"",""coordinates"":[77.27662844492241,28.59345542906535]}",37.06262231000005,0.5363698164513936,-0.07859095924143335,12685.083333333334,201,75.43968963623047,40,29.38691187708372,,0.8781144679887717,674.5527358688414,8,2
"{""type"":""Point"",""coordinates"":[77.38041726730977,28.447350333383355]}",43.68161803999999,0.3179684165599659,2.211777716339508E-4,14669.5,192,10.675992965698242,60,29.494703093029216,,0.8274036985607861,633.2429181147997,296,2
"{""type"":""Point"",""coordinates"":[77.38003678636727,28.656949609462405]}",39.92863208000006,0.28464315467925577,0.019574207382447542,13474.0,203,64.74813842773438,40,29.323520271944062,,0.972254237018514,775.8438350427896,1097,2
"{""type"":""Point"",""coordinates"":[77.03187862248626,28.781117899605917]}",39.15957758000002,0.39796543694080155,-0.05479752555609178,13486.833333333334,219,9.19256591796875,40,29.52325592041018,,0.8770010484505348,653.2231597574428,221,2
"{""type"":""Point"",""coordinates"":[77.16609838813109,28.691537485627858]}",39.11343431,0.10611554266376601,0.008538084572506358,13241.666666666666,220,281.2784729003906,50,29.41987086145872,,0.9152883168635729,738.9952616728842,1594,6
"{""type"":""Point"",""coordinates"":[76.91228889843694,28.472364697567095]}",46.69631168000001,0.1973192704900022,-0.010318754633061526,14012.583333333334,213,14.90602970123291,40,29.777565494299836,,0.6778136236904126,585.1050179060421,580,2
"{""type"":""Point"",""coordinates"":[76.88869184192342,28.943143604043346]}",38.76650528000005,0.14096557343654512,0.017320290765503007,14099.166666666666,223,7.107088088989258,40,29.506327942788857,,0.8864319707936228,657.8572924993932,1301,2
"{""type"":""Point"",""coordinates"":[77.03622984802148,28.598885779775948]}",40.09269704000002,0.1660541262946876,-0.040804652493088,13188.416666666666,212,113.69960021972656,50,29.6416739607032,,0.7586378668803309,620.9614311642945,1585,4
"{""type"":""Point"",""coordinates"":[77.08501851360236,28.75685899905013]}",38.142716629999995,0.4950361010830325,-0.0684743385586349,13277.083333333334,220,17.89275360107422,40,29.49730457683188,,0.9355006302638761,725.642471941188,208,2
"{""type"":""Point"",""coordinates"":[77.33901087117316,28.936969356787632]}",34.403402750000055,0.31845115061320106,-0.05436789138331448,13404.666666666666,220,1.5273865461349487,40,29.291456469860748,,1.0561950488680893,807.732822407037,3722,2
"{""type"":""Point"",""coordinates"":[77.30790126094924,28.64444093719619]}",39.607338200000015,0.2686868686868687,-0.005671573287873324,13093.166666666666,210,97.15650177001953,50,29.38691187708372,,0.8781144679887717,746.4490436483175,2258,5
"{""type"":""Point"",""coordinates"":[77.36002108928824,28.931246208806694]}",34.98959318000004,0.5264121338912134,-0.1433688546610549,12419.5,224,2.595912218093872,40,29.19933586260339,,1.067523422834954,841.1864972691983,317,2
"{""type"":""Point"",""coordinates"":[77.35073459150982,28.68485320675295]}",39.59708413999999,0.42702702702702705,-0.02717720195851901,14231.833333333334,206,145.4417266845703,30,29.323520271944062,,0.972254237018514,775.8438350427896,685,3
"{""type"":""Point"",""coordinates"":[77.26773072131695,28.546498030823297]}",37.73426324000002,0.6236994219653179,-0.13727548958780764,11974.583333333334,225,196.4273681640625,10,29.37837679237674,,0.8260942800860396,655.8270631227642,3488,2
"{""type"":""Point"",""coordinates"":[76.98973428528878,28.4063807233373]}",43.39450436000004,0.27805536799459823,-0.029248207870605798,12895.666666666666,229,56.0162467956543,50,29.519200324313545,,0.6720295344717836,545.415631045233,8522,2
"{""type"":""Point"",""coordinates"":[77.09512455125926,28.97356783773708]}",41.05145164999999,0.32594644506001846,-0.0376114280266315,13088.916666666666,215,21.927513122558594,60,29.395914674416588,,1.020386626708916,752.7160021122545,2138,2
"{""type"":""Point"",""coordinates"":[76.98293453336355,28.57833615952182]}",40.93011194000002,0.46299883765982175,-0.05048552221099345,13258.833333333334,215,13.24697494506836,40,29.6416739607032,,0.7586378668803309,620.8853552788496,3044,2
"{""type"":""Point"",""coordinates"":[77.20494515694875,28.794637895504767]}",36.91906547000002,0.27920792079207923,-0.005847408992911762,13295.75,206,7.159964084625244,40,29.43734524905028,,0.983077625890405,829.3012994048186,37,2
"{""type"":""Point"",""coordinates"":[76.93982461303649,28.66858508496798]}",42.15376309999999,0.19410380279945497,-0.0018336078565434938,13842.25,210,14.283113479614258,50,29.60546245085891,,0.7732941245550061,632.5084258504212,1684,2
"{""type"":""Point"",""coordinates"":[77.11724561552965,28.506078286023868]}",44.660880770000006,0.15021929824561403,0.030190756178432872,15262.583333333334,255,11.061602592468262,40,29.417867656330486,,0.748679270676576,654.4748678281903,81,2
"{""type"":""Point"",""coordinates"":[77.30980718107689,28.679598316102116]}",38.36488793000001,0.2416603004838299,-0.03662361312514754,12735.833333333334,212,419.4504089355469,50,29.39054268637858,,0.9437775457285515,765.949471032247,260,5
"{""type"":""Point"",""coordinates"":[77.00266500872468,28.8819193845931]}",38.24525722999999,0.030624822224329194,0.06107086257640933,15559.333333333334,222,7.485103130340576,40,29.465502801133596,,0.9228106294692979,741.6688812430948,202,2
"{""type"":""Point"",""coordinates"":[77.027649184322,28.74599187636473]}",38.224749110000005,0.22966995576726779,-0.02689501574379848,13419.416666666666,216,13.637399673461914,40,29.57816699241107,,0.8131034122325186,652.8773956801742,162,2
"{""type"":""Point"",""coordinates"":[77.0797280302539,28.57672930202492]}",40.907894810000016,0.09629992648860573,0.00467956589558926,13260.0,219,107.40509796142578,50,29.48856291159609,,0.800208678714508,645.6545958351344,4205,5
"{""type"":""Point"",""coordinates"":[77.06883501360099,28.981749464868688]}",38.80068548000003,0.21084817867588407,0.002886756660160009,14934.583333333334,216,7.2798848152160645,40,29.395914674416588,,1.020386626708916,752.7160021122545,2957,2
"{""type"":""Point"",""coordinates"":[77.1003856012134,28.95820849230206]}",38.518698830000005,0.21174764321972445,-0.009945252518708089,13264.916666666666,219,20.614673614501953,40,29.395914674416588,,1.020386626708916,765.2513662092388,193,2
"{""type"":""Point"",""coordinates"":[76.97492529219895,28.405874175464096]}",43.90378934,0.11494404213298222,-0.019878469571589973,13713.75,226,20.576669692993164,40,29.519200324313545,,0.6720295344717836,545.415631045233,13648,2
"{""type"":""Point"",""coordinates"":[77.32159628730999,28.844738674981826]}",38.80068548000003,0.36850352572473233,-0.06868833338587145,12613.833333333334,220,6.551222801208496,40,29.34735394152966,,1.0123869247814903,843.8962230607867,130,2
"{""type"":""Point"",""coordinates"":[76.92784653786318,28.615045064053334]}",47.66190233000003,0.125577488450231,0.04705932821414783,14948.583333333334,215,22.593332290649414,40,29.71709552806817,,0.7234705111502765,606.8192101530731,2120,2
"{""type"":""Point"",""coordinates"":[77.08088731310656,28.795224069752564]}",42.35884429999999,0.2582995951417004,-0.0028292544914415053,12568.666666666666,215,49.315513610839844,50,29.49730457683188,,0.9355006302638761,725.642471941188,325,2
"{""type"":""Point"",""coordinates"":[76.93977140039672,28.475504610351866]}",42.50581915999999,0.18360614135262024,0.05273600992094249,13721.416666666666,211,6.898875713348389,40,29.777565494299836,,0.6778136236904126,585.1050179060421,1700,2
"{""type"":""Point"",""coordinates"":[77.22896967575004,28.75607358245892]}",31.15286573000003,-0.07111756168359942,-0.06616524216524217,10630.416666666666,208,10.860661506652832,80,29.43734524905028,,0.983077625890405,829.3012994048186,148,4
"{""type"":""Point"",""coordinates"":[77.20255122196323,28.537873365088846]}",37.689828980000016,0.2869829992387719,-0.10459867861581736,12174.416666666666,233,194.92784118652344,50,29.297527791117602,,0.7866243703188661,677.5225578034297,11461,6
"{""type"":""Point"",""coordinates"":[76.91987603334663,28.41472391287323]}",41.753854760000024,0.42705642420122364,-0.04161589081160127,13227.833333333334,219,26.464933395385742,40,29.656255326602945,,0.6412298160076573,556.7531023559682,4628,3
"{""type"":""Point"",""coordinates"":[76.86416404114829,28.865455962970554]}",36.886594280000054,0.3522090852520224,-0.02985528395962544,13506.166666666666,218,5.751518249511719,40,29.506327942788857,,0.8864319707936228,643.0999479740858,1609,2
"{""type"":""Point"",""coordinates"":[77.36606627055613,28.703628396177535]}",39.09805322,0.4880248833592535,-0.04901400880169315,11798.333333333334,229,24.556795120239258,10,29.323520271944062,,0.972254237018514,803.5179261937737,3145,2
"{""type"":""Point"",""coordinates"":[76.99490301451698,28.95159276731111]}",36.86266813999998,0.3193175564116676,-0.0021657392089035944,13757.416666666666,221,3.148953676223755,40,29.41537348708829,,0.98802609376292,697.0058918297291,100,2
"{""type"":""Point"",""coordinates"":[77.18695545648542,28.52758456767316]}",37.25232242000004,0.45820689655172414,-0.08468240139394899,12332.916666666666,248,94.5427017211914,10,29.297527791117602,,0.7866243703188661,671.2903681211174,6628,2
"{""type"":""Point"",""coordinates"":[77.09311344283167,28.97875298791739]}",38.13075356000002,0.14738445911630269,0.009700464429263304,14725.75,219,16.540283203125,40,29.395914674416588,,1.020386626708916,752.7160021122545,1289,2
"{""type"":""Point"",""coordinates"":[76.93333361019097,28.726836099669782]}",43.348361090000026,0.2518928692507628,0.023385800547358056,14252.166666666666,210,3.7892401218414307,40,29.60546245085891,,0.7732941245550061,647.2837000861764,34,2
"{""type"":""Point"",""coordinates"":[76.95612924930555,28.400794541349498]}",42.10078379000004,0.04793999347755191,0.013647584889841167,13913.25,233,37.47245407104492,50,29.519200324313545,,0.6720295344717836,545.415631045233,20530,4
"{""type"":""Point"",""coordinates"":[77.12694511446466,28.824378123171257]}",42.27339380000001,0.2614889136628267,0.006359011627906977,13403.416666666666,206,17.73563575744629,40,29.49730457683188,,0.9355006302638761,758.510084006004,2164,2
"{""type"":""Point"",""coordinates"":[76.93742645968203,28.747786922380612]}",40.76262896000003,0.12301975356933308,0.012825044894727168,14845.416666666666,217,3.1682608127593994,40,29.60546245085891,,0.7732941245550061,647.2837000861764,144,2
"{""type"":""Point"",""coordinates"":[77.10857408083493,28.462911074634825]}",38.19911395999998,0.4351641208969776,-0.03437754271765663,11823.666666666666,266,27.9804630279541,20,29.417867656330486,,0.748679270676576,660.538053491314,1450,2
"{""type"":""Point"",""coordinates"":[76.8687636667325,28.454647422370186]}",48.89580755000003,0.11023137151403185,0.0575204041974349,16139.083333333334,215,3.911068916320801,40,29.777565494299836,,0.6778136236904126,583.1291668582066,205,2
"{""type"":""Point"",""coordinates"":[77.11072016827538,28.46933317677502]}",42.056349530000034,0.32455638236977674,0.003042662005567424,12475.5,279,24.731525421142578,20,29.417867656330486,,0.748679270676576,660.538053491314,841,2
"{""type"":""Point"",""coordinates"":[76.9780350479515,28.561651612060135]}",41.72992862000001,0.2880171344831473,-0.03296282100421617,13566.166666666666,212,21.02452278137207,40,29.6416739607032,,0.7586378668803309,620.8853552788496,2888,2
"{""type"":""Point"",""coordinates"":[77.10517216310855,28.670197558578465]}",39.47403542000001,0.09424724602203183,-0.02254604993860008,13210.5,216,219.26429748535156,50,29.506095427907894,,0.8656984199962716,679.7199045047164,2066,5
"{""type"":""Point"",""coordinates"":[76.90498062749613,28.969638925827812]}",38.29140050000001,0.21762435677530018,-0.026635801564743457,13991.333333333334,222,1.6128885746002197,40,29.45888059846652,,0.9596280925252278,653.215752363205,701,2
