NDVI,NDBI,Albedo,Elevation,Population,LULC,AirTemp,WindSpeed,Rainfall,WaterDistance,BuiltupDensity,Latitude,Longitude
0.1953564727954972,-0.0187682555465788,13371.75,223,2.8632092475891118,40,29.4655028011336,0.922810629469298,741.6688812430948,1828,2,28.89300609101009,77.04585826904948
0.2454255010165553,-0.0319586909496894,12424.166666666666,215,2.5725598335266118,50,29.61348510853975,0.7566680739049884,636.8931446131319,178,2,28.720549777324692,76.84583997796958
0.266516427470051,0.0102710991522726,14267.166666666666,212,9.52736473083496,40,29.30278888744317,1.0734279896667425,816.8868326018564,657,2,28.950792709877987,77.18381351159749
0.3854166666666667,-0.0770369124695198,12136.583333333334,207,459.0540466308594,50,29.39054268637858,0.9437775457285515,765.949471032247,712,5,28.686163332960216,77.310626706639
0.4247407032633443,-0.0827244561525589,12377.416666666666,228,220.72613525390625,50,29.395001606364872,0.8480864482383883,728.4789969921112,2960,6,28.641725555374027,77.2077190084403
0.1798787334381316,-0.0093153520655118,13464.166666666666,278,8.563708305358887,60,29.38313351026824,0.7400074909550556,675.0470226651262,2593,2,28.407253985121944,77.15506538963011
0.0826268505630773,-0.0131025876789701,13188.25,212,101.91146850585938,50,29.6416739607032,0.7586378668803309,620.9614311642945,277,5,28.572897529677114,77.03179912675479
0.2804607886575099,-0.0091938707528314,14002.5,211,90.08114624023438,50,29.6416739607032,0.7586378668803309,620.9614311642945,450,2,28.57418672654378,77.02056887232538
0.2014636246233319,0.0169722443655337,14301.333333333334,219,2.866030216217041,40,29.54948449326963,0.827333554449325,658.1698847040534,490,2,28.75170106363781,76.94245184732662
0.2167553191489361,-0.0665498566422427,12559.083333333334,210,2.7074286937713623,40,29.43734524905028,0.983077625890405,859.2264043786563,173,2,28.837046093313567,77.24065937484838
0.1481837401499135,0.0345287295027329,15379.666666666666,220,5.400807857513428,30,29.656255326602945,0.6412298160076573,548.743332944701,610,2,28.428811551834386,76.8928103579809
0.1826525929325378,0.0295413465883416,14825.666666666666,221,1.791363000869751,40,29.54948449326963,0.827333554449325,630.6433131787926,738,2,28.792467041652106,76.8925277837873
0.0659955257270693,0.0021254934181149,12645.166666666666,207,69.99449157714844,60,29.43734524905028,0.983077625890405,766.8965496197343,37,6,28.750192542025264,77.18386517122484
0.2578291615220563,-0.0483418328857237,13121.833333333334,224,6.11625862121582,40,29.291456469860748,1.0561950488680891,835.1838503973559,884,2,28.91433148556781,77.28819367355261
0.1548626884162709,-0.007520060496576,14579.416666666666,213,9.445446968078612,40,29.71709552806817,0.7234705111502765,601.9743723683059,765,2,28.623055292407496,76.89927469637655
